case_id	case_tree	num_mutations
window2:94_54_7_51	(Sample2:9.00000,(Sample3:5.00000,Sample4:10.00000):8.00000,Sample1:14.00000);	36
window2:94_21_71_27	(Sample3:12.50000,(Sample2:4.50000,Sample4:16.50000):4.50000,Sample1:9.50000);	36
window2:93_18_58_89	(Sample3:5.00000,(Sample2:5.00000,Sample4:15.00000):11.00000,Sample1:13.00000);	39
window2:93_20_42_9	(Sample2:5.50000,(Sample3:5.50000,Sample4:10.50000):8.50000,Sample1:17.50000);	37
window2:96_44_14_84	(Sample3:11.00000,(Sample2:6.00000,Sample4:13.00000):4.00000,Sample1:13.00000);	36
window2:94_20_77_30	((Sample2:8.50000,Sample3:13.50000):3.50000,Sample4:4.50000,Sample1:12.50000);	32
window2:94_13_49_30	((Sample2:8.00000,Sample3:6.00000):5.00000,Sample4:4.00000,Sample1:13.00000);	28
window2:97_41_57_83	(Sample3:13.50000,(Sample2:11.50000,Sample4:8.50000):2.50000,Sample1:14.50000);	38
window2:93_70_1_9	(Sample2:6.50000,(Sample3:5.50000,Sample4:13.50000):7.50000,Sample1:17.50000);	39
window2:94_39_59_89	(Sample3:3.50000,(Sample2:6.50000,Sample4:13.50000):13.50000,Sample1:8.50000);	37
window2:96_70_59_10	(Sample3:1.00000,(Sample2:7.00000,Sample4:23.00000):6.00000,Sample1:12.00000);	38
window2:96_70_75_24	(Sample3:9.00000,(Sample2:5.00000,Sample4:22.00000):3.00000,Sample1:15.00000);	41
window2:91_70_4_69	(Sample2:5.00000,(Sample3:9.00000,Sample4:11.00000):11.00000,Sample1:9.00000);	36
window2:96_80_19_27	(Sample2:7.50000,(Sample3:8.50000,Sample4:15.50000):5.50000,Sample1:10.50000);	37
window2:92_38_11_84	((Sample2:9.50000,Sample3:5.50000):3.50000,Sample4:15.50000,Sample1:13.50000);	36
window2:93_80_40_52	(Sample2:6.00000,(Sample3:5.00000,Sample4:18.00000):4.00000,Sample1:11.00000);	34
window2:94_13_14_88	(Sample3:9.50000,(Sample2:5.50000,Sample4:23.50000):3.50000,Sample1:15.50000);	44
window2:98_41_19_56	(Sample3:2.00000,(Sample2:4.00000,Sample4:12.00000):10.00000,Sample1:22.00000);	40
window2:98_16_1_84	(Sample2:6.00000,(Sample3:6.00000,Sample4:12.00000):4.00000,Sample1:19.00000);	36
window2:91_33_58_67	(Sample3:7.00000,(Sample2:5.00000,Sample4:14.00000):14.00000,Sample1:5.00000);	37
window2:94_21_42_10	(Sample2:3.00000,(Sample3:4.00000,Sample4:10.00000):13.00000,Sample1:15.00000);	37
window2:98_13_61_51	(Sample3:6.00000,(Sample2:7.00000,Sample4:20.00000):4.00000,Sample1:12.00000);	37
window2:92_21_42_69	(Sample2:5.50000,(Sample3:5.50000,Sample4:12.50000):11.50000,Sample1:12.50000);	38
window2:94_55_17_89	(Sample2:10.50000,(Sample3:5.50000,Sample4:10.50000):3.50000,Sample1:21.50000);	39
window2:97_13_72_50	(Sample3:10.00000,(Sample2:3.00000,Sample4:20.00000):7.00000,Sample1:12.00000);	40
window2:96_15_28_6	(Sample3:11.00000,(Sample2:4.00000,Sample4:20.00000):8.00000,Sample1:12.00000);	43
window2:94_46_76_27	(Sample2:5.50000,(Sample3:12.50000,Sample4:19.50000):1.50000,Sample1:10.50000);	37
window2:95_82_74_84	((Sample2:3.00000,Sample3:13.00000):4.00000,Sample4:9.00000,Sample1:17.00000);	35
window2:96_35_8_84	((Sample2:7.00000,Sample3:3.00000):4.00000,Sample4:11.00000,Sample1:19.00000);	34
window2:93_44_40_83	(Sample3:7.00000,(Sample2:5.00000,Sample4:12.00000):4.00000,Sample1:13.00000);	31
window2:91_70_45_29	(Sample2:3.50000,(Sample3:6.50000,Sample4:12.50000):4.50000,Sample1:10.50000);	29
window2:96_18_77_37	(Sample2:6.00000,(Sample3:5.00000,Sample4:13.00000):1.00000,Sample1:25.00000);	37
window2:91_54_85_83	(Sample2:8.00000,(Sample3:7.00000,Sample4:7.00000):9.00000,Sample1:9.00000);	32
window2:97_16_17_29	(Sample2:9.50000,(Sample3:6.50000,Sample4:9.50000):2.50000,Sample1:18.50000);	35
window2:93_82_78_89	(Sample3:10.00000,(Sample2:4.00000,Sample4:17.00000):5.00000,Sample1:16.00000);	40
window2:95_5_49_10	(Sample3:10.50000,(Sample2:2.50000,Sample4:9.50000):11.50000,Sample1:16.50000);	40
window2:97_80_63_32	(Sample3:8.50000,(Sample2:7.50000,Sample4:20.50000):1.50000,Sample1:12.50000);	38
window2:91_31_8_81	(Sample2:8.00000,(Sample3:8.00000,Sample4:23.00000):2.00000,Sample1:8.00000);	37
window2:91_12_11_50	(Sample3:6.00000,(Sample2:2.00000,Sample4:20.00000):4.00000,Sample1:13.00000);	34
window2:93_18_49_29	(Sample3:6.50000,(Sample2:3.50000,Sample4:14.50000):6.50000,Sample1:17.50000);	38
window2:96_20_49_9	(Sample3:9.50000,(Sample2:5.50000,Sample4:17.50000):6.50000,Sample1:13.50000);	41
window2:91_55_76_67	(Sample3:11.00000,(Sample2:4.00000,Sample4:18.00000):6.00000,Sample1:10.00000);	38
window2:93_82_90_50	(Sample2:7.50000,(Sample3:4.50000,Sample4:18.50000):2.50000,Sample1:17.50000);	38
window2:97_44_77_24	(Sample2:5.00000,(Sample3:8.00000,Sample4:18.00000):4.00000,Sample1:15.00000);	38
window2:95_80_62_30	(Sample2:9.50000,(Sample3:6.50000,Sample4:3.50000):3.50000,Sample1:8.50000);	24
window2:92_46_4_89	(Sample2:2.50000,(Sample3:4.50000,Sample4:11.50000):13.50000,Sample1:13.50000);	37
window2:93_41_40_68	(Sample3:4.00000,(Sample2:4.00000,Sample4:13.00000):13.00000,Sample1:16.00000);	40
window2:94_41_19_10	(Sample3:4.50000,(Sample2:4.50000,Sample4:12.50000):9.50000,Sample1:18.50000);	39
window2:95_43_85_29	(Sample2:7.50000,(Sample3:7.50000,Sample4:9.50000):8.50000,Sample1:13.50000);	37
window2:98_15_71_9	(Sample3:7.00000,(Sample2:4.00000,Sample4:19.00000):12.00000,Sample1:10.00000);	42
window2:97_43_23_73	(Sample2:11.50000,(Sample3:4.50000,Sample4:9.50000):6.50000,Sample1:16.50000);	38
window2:96_33_19_81	(Sample3:7.50000,(Sample2:7.50000,Sample4:12.50000):8.50000,Sample1:16.50000);	41
window2:93_36_76_84	(Sample3:10.00000,(Sample2:9.00000,Sample4:12.00000):5.00000,Sample1:15.00000);	39
window2:93_16_4_24	(Sample2:9.00000,(Sample3:8.00000,Sample4:15.00000):2.00000,Sample1:21.00000);	41
window2:98_82_40_69	(Sample3:3.00000,(Sample2:3.00000,Sample4:18.00000):8.00000,Sample1:14.00000);	36
window2:91_43_75_34	(Sample3:10.50000,(Sample2:3.50000,Sample4:23.50000):2.50000,Sample1:8.50000);	37
window2:97_53_26_89	(Sample2:9.00000,(Sample3:4.00000,Sample4:10.00000):6.00000,Sample1:17.00000);	36
window2:95_38_8_34	(Sample3:4.00000,(Sample2:10.00000,Sample4:21.00000):2.00000,Sample1:15.00000);	39
window2:98_22_57_89	(Sample3:7.50000,(Sample2:3.50000,Sample4:20.50000):6.50000,Sample1:13.50000);	40
window2:93_60_62_88	(Sample3:8.00000,(Sample2:5.00000,Sample4:23.00000):2.00000,Sample1:15.00000);	40
window2:92_38_28_37	((Sample2:5.50000,Sample3:6.50000):3.50000,Sample4:22.50000,Sample1:14.50000);	40
window2:96_15_78_27	(Sample3:14.00000,(Sample2:8.00000,Sample4:16.00000):4.00000,Sample1:11.00000);	40
window2:91_12_58_81	(Sample3:6.50000,(Sample2:5.50000,Sample4:20.50000):8.50000,Sample1:5.50000);	37
window2:94_60_49_32	(Sample3:9.50000,(Sample2:4.50000,Sample4:19.50000):3.50000,Sample1:14.50000);	39
window2:95_31_59_56	(Sample3:4.00000,(Sample2:8.00000,Sample4:21.00000):6.00000,Sample1:9.00000);	37
window2:98_54_14_9	(Sample3:7.00000,(Sample2:3.00000,Sample4:24.00000):5.00000,Sample1:13.00000);	40
window2:95_38_72_67	((Sample2:7.00000,Sample3:7.00000):5.00000,Sample4:21.00000,Sample1:14.00000);	41
window2:92_5_57_56	(Sample3:9.00000,(Sample2:2.00000,Sample4:9.00000):17.00000,Sample1:15.00000);	43
window2:94_20_1_65	(Sample2:6.00000,(Sample3:7.00000,Sample4:9.00000):7.00000,Sample1:17.00000);	36
window2:92_22_40_29	(Sample3:5.00000,(Sample2:4.00000,Sample4:20.00000):2.00000,Sample1:15.00000);	35
window2:93_35_19_64	(Sample3:2.50000,(Sample2:5.50000,Sample4:15.50000):2.50000,Sample1:20.50000);	35
window2:96_36_48_51	((Sample2:7.50000,Sample3:6.50000):4.50000,Sample4:9.50000,Sample1:22.50000);	39
window2:98_38_28_2	(Sample3:4.00000,(Sample2:3.00000,Sample4:26.00000):6.00000,Sample1:13.00000);	40
window2:96_60_66_30	(Sample3:8.00000,(Sample2:8.00000,Sample4:2.00000):6.00000,Sample1:9.00000);	26
window2:92_15_75_29	(Sample3:12.00000,(Sample2:5.00000,Sample4:16.00000):5.00000,Sample1:13.00000);	39
window2:92_44_17_2	(Sample2:5.00000,(Sample3:5.00000,Sample4:14.00000):7.00000,Sample1:17.00000);	37
window2:91_70_11_69	((Sample2:3.50000,Sample3:5.50000):2.50000,Sample4:20.50000,Sample1:9.50000);	31
window2:92_35_85_2	(Sample3:6.00000,(Sample2:7.00000,Sample4:12.00000):4.00000,Sample1:21.00000);	38
window2:96_16_17_84	(Sample2:11.50000,(Sample3:5.50000,Sample4:7.50000):3.50000,Sample1:19.50000);	36
window2:98_70_77_51	(Sample2:5.50000,(Sample3:4.50000,Sample4:11.50000):9.50000,Sample1:15.50000);	37
window2:95_43_26_65	(Sample2:8.50000,(Sample3:4.50000,Sample4:10.50000):8.50000,Sample1:12.50000);	35
window2:95_60_47_56	(Sample2:4.50000,(Sample3:11.50000,Sample4:19.50000):1.50000,Sample1:13.50000);	38
window2:95_60_11_52	(Sample2:7.00000,(Sample3:7.00000,Sample4:19.00000):0.00000,Sample1:11.00000);	33
window2:92_80_40_24	(Sample3:8.00000,(Sample2:4.00000,Sample4:22.00000):2.00000,Sample1:12.00000);	36
window2:94_55_63_65	(Sample3:4.00000,(Sample2:10.00000,Sample4:15.00000):7.00000,Sample1:13.00000);	38
window2:91_54_4_32	(Sample2:5.00000,(Sample3:6.00000,Sample4:9.00000):12.00000,Sample1:12.00000);	36
window2:94_18_28_67	(Sample3:6.00000,(Sample2:2.00000,Sample4:16.00000):10.00000,Sample1:16.00000);	40
window2:92_31_62_83	(Sample2:9.50000,(Sample3:8.50000,Sample4:13.50000):4.50000,Sample1:10.50000);	36
window2:98_70_86_88	(Sample3:4.00000,(Sample2:3.00000,Sample4:26.00000):7.00000,Sample1:12.00000);	40
window2:93_35_57_37	(Sample3:9.50000,(Sample2:4.50000,Sample4:16.50000):8.50000,Sample1:14.50000);	42
window2:95_46_58_37	(Sample2:6.50000,(Sample3:10.50000,Sample4:22.50000):1.50000,Sample1:10.50000);	39
window2:97_31_72_73	((Sample2:8.50000,Sample3:7.50000):4.50000,Sample4:21.50000,Sample1:10.50000);	40
window2:92_18_40_83	(Sample3:3.50000,(Sample2:5.50000,Sample4:11.50000):4.50000,Sample1:16.50000);	32
window2:93_13_8_69	(Sample2:8.50000,(Sample3:4.50000,Sample4:17.50000):1.50000,Sample1:17.50000);	37
window2:94_46_61_32	(Sample2:4.50000,(Sample3:11.50000,Sample4:24.50000):1.50000,Sample1:11.50000);	40
window2:97_82_66_2	(Sample3:9.50000,(Sample2:4.50000,Sample4:21.50000):3.50000,Sample1:12.50000);	39
window2:95_39_17_69	(Sample2:8.00000,(Sample3:3.00000,Sample4:13.00000):2.00000,Sample1:17.00000);	32
window2:94_22_23_79	(Sample2:5.50000,(Sample3:4.50000,Sample4:8.50000):9.50000,Sample1:16.50000);	35
window2:92_53_90_51	(Sample2:9.50000,(Sample3:4.50000,Sample4:10.50000):6.50000,Sample1:12.50000);	34
window2:93_41_66_81	(Sample3:7.00000,(Sample2:6.00000,Sample4:12.00000):14.00000,Sample1:11.00000);	41
window2:91_46_14_64	(Sample3:9.50000,(Sample2:7.50000,Sample4:21.50000):1.50000,Sample1:9.50000);	37
window2:94_21_1_24	(Sample2:3.00000,(Sample3:9.00000,Sample4:15.00000):7.00000,Sample1:15.00000);	38
window2:98_46_86_84	(Sample3:8.50000,(Sample2:4.50000,Sample4:18.50000):5.50000,Sample1:7.50000);	34
window2:97_18_71_6	(Sample3:11.50000,(Sample2:2.50000,Sample4:18.50000):6.50000,Sample1:14.50000);	41
window2:97_18_78_6	(Sample3:12.50000,(Sample2:2.50000,Sample4:18.50000):3.50000,Sample1:17.50000);	41
window2:93_60_49_10	(Sample3:9.50000,(Sample2:4.50000,Sample4:20.50000):3.50000,Sample1:14.50000);	40
window2:95_12_86_84	((Sample2:9.00000,Sample3:11.00000):3.00000,Sample4:14.00000,Sample1:12.00000);	37
window2:94_12_4_88	(Sample2:7.50000,(Sample3:6.50000,Sample4:12.50000):3.50000,Sample1:23.50000);	41
window2:94_70_61_2	(Sample3:8.50000,(Sample2:4.50000,Sample4:22.50000):3.50000,Sample1:14.50000);	41
window2:91_38_40_73	(Sample2:7.50000,(Sample3:5.50000,Sample4:20.50000):2.50000,Sample1:8.50000);	34
window2:93_54_71_32	(Sample3:8.50000,(Sample2:3.50000,Sample4:22.50000):4.50000,Sample1:13.50000);	40
window2:97_13_59_34	(Sample3:4.50000,(Sample2:7.50000,Sample4:19.50000):5.50000,Sample1:11.50000);	37
window2:96_44_11_67	(Sample3:7.00000,(Sample2:4.00000,Sample4:20.00000):3.00000,Sample1:17.00000);	39
window2:95_3_4_51	(Sample2:14.00000,(Sample3:10.00000,Sample4:11.00000):2.00000,Sample1:16.00000);	40
window2:95_20_42_10	(Sample2:6.50000,(Sample3:3.50000,Sample4:10.50000):8.50000,Sample1:15.50000);	35
window2:95_35_86_89	(Sample3:10.00000,(Sample2:4.00000,Sample4:14.00000):7.00000,Sample1:14.00000);	38
window2:94_80_75_29	(Sample2:6.00000,(Sample3:11.00000,Sample4:20.00000):4.00000,Sample1:11.00000);	40
window2:95_12_25_89	(Sample2:5.50000,(Sample3:6.50000,Sample4:8.50000):6.50000,Sample1:20.50000);	37
window2:94_53_72_2	(Sample3:7.50000,(Sample2:2.50000,Sample4:22.50000):7.50000,Sample1:10.50000);	39
window2:93_18_28_64	(Sample3:7.00000,(Sample2:6.00000,Sample4:19.00000):6.00000,Sample1:15.00000);	41
window2:94_3_62_51	((Sample2:10.00000,Sample3:6.00000):2.00000,Sample4:16.00000,Sample1:15.00000);	37
window2:95_13_26_52	(Sample2:8.50000,(Sample3:4.50000,Sample4:8.50000):5.50000,Sample1:16.50000);	34
window2:93_16_66_27	(Sample3:7.00000,(Sample2:10.00000,Sample4:15.00000):7.00000,Sample1:11.00000);	39
window2:92_46_87_6	(Sample2:4.00000,(Sample3:3.00000,Sample4:10.00000):18.00000,Sample1:12.00000);	39
window2:97_20_45_79	(Sample2:6.50000,(Sample3:5.50000,Sample4:14.50000):4.50000,Sample1:12.50000);	33
window2:96_33_42_79	(Sample2:11.50000,(Sample3:4.50000,Sample4:10.50000):2.50000,Sample1:22.50000);	39
window2:98_36_85_32	(Sample2:6.00000,(Sample3:5.00000,Sample4:11.00000):7.00000,Sample1:23.00000);	40
window2:98_70_86_10	(Sample3:4.50000,(Sample2:3.50000,Sample4:26.50000):6.50000,Sample1:11.50000);	41
window2:94_44_62_50	(Sample3:6.50000,(Sample2:4.50000,Sample4:20.50000):2.50000,Sample1:16.50000);	38
window2:95_80_17_51	(Sample2:8.50000,(Sample3:5.50000,Sample4:13.50000):6.50000,Sample1:9.50000);	34
window2:94_16_61_6	(Sample3:6.00000,(Sample2:3.00000,Sample4:18.00000):8.00000,Sample1:17.00000);	41
window2:96_36_19_88	(Sample3:3.00000,(Sample2:5.00000,Sample4:18.00000):5.00000,Sample1:21.00000);	40
window2:93_20_7_30	((Sample2:7.50000,Sample3:9.50000):4.50000,Sample4:4.50000,Sample1:12.50000);	30
window2:92_46_71_2	(Sample3:12.00000,(Sample2:5.00000,Sample4:26.00000):2.00000,Sample1:10.00000);	41
window2:97_38_63_69	((Sample2:9.50000,Sample3:3.50000):4.50000,Sample4:19.50000,Sample1:14.50000);	39
window2:95_82_76_84	((Sample2:4.00000,Sample3:14.00000):3.00000,Sample4:12.00000,Sample1:14.00000);	36
window2:96_54_40_65	((Sample2:7.50000,Sample3:5.50000):1.50000,Sample4:19.50000,Sample1:14.50000);	36
window2:92_15_45_10	(Sample2:4.00000,(Sample3:6.00000,Sample4:17.00000):6.00000,Sample1:17.00000);	39
window2:91_15_76_24	(Sample3:15.00000,(Sample2:5.00000,Sample4:19.00000):4.00000,Sample1:6.00000);	37
window2:95_20_48_65	(Sample2:7.50000,(Sample3:8.50000,Sample4:8.50000):6.50000,Sample1:14.50000);	35
window2:98_36_8_81	(Sample3:4.50000,(Sample2:3.50000,Sample4:19.50000):4.50000,Sample1:18.50000);	39
window2:94_44_62_56	(Sample3:6.00000,(Sample2:3.00000,Sample4:18.00000):4.00000,Sample1:17.00000);	37
window2:94_16_25_69	(Sample2:8.00000,(Sample3:9.00000,Sample4:12.00000):4.00000,Sample1:22.00000);	42
window2:92_20_17_67	(Sample2:5.50000,(Sample3:3.50000,Sample4:10.50000):9.50000,Sample1:17.50000);	37
window2:97_22_75_84	((Sample2:5.50000,Sample3:13.50000):1.50000,Sample4:13.50000,Sample1:13.50000);	36
window2:94_54_74_24	(Sample2:4.50000,(Sample3:12.50000,Sample4:13.50000):7.50000,Sample1:18.50000);	44
window2:92_54_59_81	(Sample3:3.50000,(Sample2:7.50000,Sample4:20.50000):6.50000,Sample1:8.50000);	36
window2:92_80_42_37	(Sample2:4.50000,(Sample3:6.50000,Sample4:12.50000):11.50000,Sample1:12.50000);	38
window2:91_16_26_65	(Sample2:9.00000,(Sample3:4.00000,Sample4:11.00000):5.00000,Sample1:15.00000);	34
window2:95_22_49_83	(Sample2:4.00000,(Sample3:9.00000,Sample4:12.00000):3.00000,Sample1:15.00000);	33
window2:98_35_19_27	(Sample3:3.50000,(Sample2:5.50000,Sample4:15.50000):2.50000,Sample1:20.50000);	36
window2:96_39_59_56	(Sample3:3.50000,(Sample2:5.50000,Sample4:15.50000):14.50000,Sample1:9.50000);	40
window2:94_38_17_84	(Sample2:13.00000,(Sample3:6.00000,Sample4:7.00000):9.00000,Sample1:13.00000);	38
window2:97_54_87_81	(Sample2:11.50000,(Sample3:6.50000,Sample4:10.50000):5.50000,Sample1:15.50000);	38
window2:93_18_19_83	(Sample3:5.00000,(Sample2:7.00000,Sample4:10.00000):3.00000,Sample1:18.00000);	33
window2:92_46_1_51	(Sample2:3.50000,(Sample3:8.50000,Sample4:11.50000):8.50000,Sample1:12.50000);	35
window2:94_53_62_65	((Sample2:5.00000,Sample3:4.00000):3.00000,Sample4:18.00000,Sample1:15.00000);	34
window2:98_70_90_30	(Sample2:7.00000,(Sample3:12.00000,Sample4:3.00000):1.00000,Sample1:14.00000);	28
window2:98_21_86_67	(Sample3:5.00000,(Sample2:2.00000,Sample4:20.00000):12.00000,Sample1:11.00000);	40
window2:92_33_87_9	(Sample2:8.00000,(Sample3:5.00000,Sample4:11.00000):2.00000,Sample1:25.00000);	38
window2:98_20_26_67	(Sample2:3.50000,(Sample3:1.50000,Sample4:8.50000):12.50000,Sample1:22.50000);	39
window2:91_16_90_2	(Sample3:7.00000,(Sample2:10.00000,Sample4:15.00000):3.00000,Sample1:13.00000);	36
window2:97_33_72_37	(Sample3:10.50000,(Sample2:8.50000,Sample4:13.50000):10.50000,Sample1:11.50000);	43
window2:93_41_4_83	((Sample2:8.00000,Sample3:5.00000):4.00000,Sample4:7.00000,Sample1:22.00000);	35
window2:98_38_17_50	(Sample2:6.50000,(Sample3:3.50000,Sample4:11.50000):15.50000,Sample1:16.50000);	44
window2:95_60_66_32	(Sample3:13.00000,(Sample2:5.00000,Sample4:19.00000):4.00000,Sample1:10.00000);	39
window2:98_70_86_64	(Sample3:4.50000,(Sample2:5.50000,Sample4:25.50000):4.50000,Sample1:11.50000);	39
window2:92_22_62_51	((Sample2:5.00000,Sample3:6.00000):2.00000,Sample4:16.00000,Sample1:15.00000);	33
window2:97_46_23_27	(Sample2:7.00000,(Sample3:6.00000,Sample4:7.00000):12.00000,Sample1:9.00000);	33
window2:91_38_28_73	((Sample2:4.00000,Sample3:8.00000):5.00000,Sample4:23.00000,Sample1:7.00000);	36
window2:95_41_48_84	((Sample2:9.50000,Sample3:5.50000):3.50000,Sample4:8.50000,Sample1:17.50000);	34
window2:91_3_45_69	(Sample2:9.00000,(Sample3:6.00000,Sample4:17.00000):5.00000,Sample1:10.00000);	36
window2:97_46_85_69	(Sample2:6.50000,(Sample3:6.50000,Sample4:14.50000):8.50000,Sample1:9.50000);	36
window2:93_60_76_30	(Sample3:12.50000,(Sample2:6.50000,Sample4:3.50000):1.50000,Sample1:12.50000);	27
window2:95_20_42_27	(Sample2:8.50000,(Sample3:7.50000,Sample4:9.50000):4.50000,Sample1:13.50000);	33
window2:94_44_14_81	(Sample3:13.50000,(Sample2:3.50000,Sample4:19.50000):5.50000,Sample1:11.50000);	41
window2:98_43_48_51	(Sample2:5.00000,(Sample3:6.00000,Sample4:13.00000):8.00000,Sample1:16.00000);	38
window2:97_60_7_32	(Sample2:5.50000,(Sample3:3.50000,Sample4:11.50000):7.50000,Sample1:15.50000);	34
window2:95_80_57_67	(Sample2:5.50000,(Sample3:15.50000,Sample4:20.50000):1.50000,Sample1:12.50000);	42
window2:92_15_11_30	(Sample2:9.50000,(Sample3:9.50000,Sample4:2.50000):2.50000,Sample1:11.50000);	27
window2:98_5_19_88	(Sample3:2.00000,(Sample2:2.00000,Sample4:11.00000):14.00000,Sample1:22.00000);	41
window2:93_3_23_6	(Sample2:9.50000,(Sample3:2.50000,Sample4:8.50000):13.50000,Sample1:17.50000);	42
window2:92_36_19_83	((Sample2:8.00000,Sample3:3.00000):4.00000,Sample4:11.00000,Sample1:18.00000);	34
window2:95_21_62_73	(Sample2:6.50000,(Sample3:7.50000,Sample4:17.50000):1.50000,Sample1:12.50000);	34
window2:92_36_25_84	((Sample2:8.00000,Sample3:9.00000):4.00000,Sample4:7.00000,Sample1:22.00000);	38
window2:92_39_90_65	(Sample3:4.50000,(Sample2:5.50000,Sample4:13.50000):2.50000,Sample1:17.50000);	33
window2:91_39_4_34	(Sample2:5.50000,(Sample3:7.50000,Sample4:11.50000):1.50000,Sample1:20.50000);	35
window2:92_70_66_68	(Sample3:5.00000,(Sample2:4.00000,Sample4:24.00000):6.00000,Sample1:13.00000);	40
window2:94_55_45_73	((Sample2:5.00000,Sample3:2.00000):5.00000,Sample4:14.00000,Sample1:22.00000);	37
window2:97_46_57_73	(Sample2:5.00000,(Sample3:12.00000,Sample4:20.00000):3.00000,Sample1:11.00000);	39
window2:94_43_85_79	(Sample2:10.00000,(Sample3:6.00000,Sample4:10.00000):8.00000,Sample1:14.00000);	38
window2:92_55_78_69	(Sample3:9.50000,(Sample2:7.50000,Sample4:18.50000):4.50000,Sample1:16.50000);	43
window2:92_38_85_89	(Sample2:10.50000,(Sample3:6.50000,Sample4:12.50000):7.50000,Sample1:15.50000);	41
window2:93_80_90_10	(Sample2:5.50000,(Sample3:5.50000,Sample4:18.50000):7.50000,Sample1:11.50000);	38
window2:93_12_49_24	(Sample3:7.50000,(Sample2:5.50000,Sample4:16.50000):6.50000,Sample1:16.50000);	41
window2:94_41_8_34	(Sample3:6.00000,(Sample2:6.00000,Sample4:14.00000):8.00000,Sample1:18.00000);	41
window2:98_82_86_51	(Sample3:5.50000,(Sample2:6.50000,Sample4:17.50000):7.50000,Sample1:10.50000);	37
window2:93_12_1_84	((Sample2:8.50000,Sample3:5.50000):4.50000,Sample4:9.50000,Sample1:19.50000);	36
window2:91_82_72_68	(Sample3:9.50000,(Sample2:4.50000,Sample4:20.50000):7.50000,Sample1:6.50000);	38
window2:94_53_90_67	(Sample2:8.00000,(Sample3:4.00000,Sample4:16.00000):7.00000,Sample1:14.00000);	38
window2:93_5_74_52	((Sample2:5.50000,Sample3:9.50000):3.50000,Sample4:6.50000,Sample1:26.50000);	39
window2:96_39_23_34	(Sample2:2.50000,(Sample3:4.50000,Sample4:12.50000):3.50000,Sample1:24.50000);	36
window2:92_46_76_50	(Sample2:4.00000,(Sample3:13.00000,Sample4:27.00000):1.00000,Sample1:12.00000);	43
window2:92_18_90_67	(Sample3:3.50000,(Sample2:6.50000,Sample4:11.50000):7.50000,Sample1:18.50000);	37
window2:94_21_78_88	(Sample3:13.50000,(Sample2:1.50000,Sample4:21.50000):5.50000,Sample1:12.50000);	42
window2:92_36_26_73	(Sample2:8.50000,(Sample3:3.50000,Sample4:8.50000):3.50000,Sample1:23.50000);	36
window2:92_3_4_37	(Sample2:9.50000,(Sample3:6.50000,Sample4:10.50000):8.50000,Sample1:17.50000);	41
window2:97_18_17_84	(Sample2:9.00000,(Sample3:6.00000,Sample4:7.00000):3.00000,Sample1:17.00000);	32
window2:98_15_77_83	(Sample2:7.00000,(Sample3:7.00000,Sample4:9.00000):7.00000,Sample1:17.00000);	37
window2:91_39_57_64	(Sample3:11.00000,(Sample2:5.00000,Sample4:12.00000):12.00000,Sample1:9.00000);	39
window2:97_55_63_24	(Sample3:7.00000,(Sample2:8.00000,Sample4:19.00000):5.00000,Sample1:14.00000);	41
window2:91_41_14_10	(Sample3:10.00000,(Sample2:4.00000,Sample4:13.00000):12.00000,Sample1:9.00000);	39
window2:98_55_74_69	(Sample2:4.50000,(Sample3:9.50000,Sample4:15.50000):4.50000,Sample1:22.50000);	43
